,Datetime,Tweet Id,Text,Username
48,2022-03-07 17:18:55+00:00,1500883705875013633,"LokPoll Exit Poll #AssemblyElections2022

#Goa - Total 40 Seats
▪️BJP               11 - 15
▪️INC-GFP      17 - 21
▪️MGP-TMC   02 - 05
▪️AAP             00 - 02
▪️OTH             01 - 03

#AssemblyPolls2022 #Election2022 #ExitPolls #GoaElections2022 #GoaElections",LokPoll
49,2022-03-07 16:51:00+00:00,1500876682844151811,"BJP to retain power in 3 states, AAP to win in Punjab, shows Exit poll 

#ExitPoll2022Result #AssemblyPolls2022 

https://t.co/Oo1fGzz3hM",Sambad_English
50,2022-03-07 16:24:45+00:00,1500870075334955008,"LokPoll Exit Poll #AssemblyElections2022

#Manipur - Total 60 Seats
▪️BJP        23 - 28
▪️INC        13 - 27
▪️NPP       04 - 08
▪️NPF       04 - 08
▪️OTH       03 - 06

#AssemblyPolls2022 #Election2022 #ExitPolls #ManipurElections2022 #ManipurElections",LokPoll
51,2022-03-07 15:47:36+00:00,1500860724863660035,"Women Participation Higher Then Men In Assembly Polls: CEC
#AssemblyPolls2022 #ElectionCommissionOfIndia #WomenVoters #IndianWomen #IndianDemocracy @ECISVEEP 
https://t.co/o2fTPQ4inR https://t.co/8KJCHnkoNF",LokMarg
52,2022-03-07 15:41:06+00:00,1500859088909258752,"LokPoll Exit Poll #AssemblyElections2022

#Punjab - Total 117 Seats
▪️INC          51 - 61
▪️AAP         24 - 34
▪️SAD+      21 - 31
▪️BJP+       01 - 05
▪️OTH        02 - 04

#AssemblyPolls2022 #Election2022 #ExitPolls #PunjabElections2022 #PunjabElections",LokPoll
53,2022-03-07 14:29:07+00:00,1500840974750486530,"LokPoll Exit Poll #AssemblyElections2022

#Uttarakhand - Total 70 Seats
▪️INC        36 - 38
▪️BJP        28 - 30
▪️BSP       00 - 02
▪️UJP        00 - 01
▪️OTH      02 - 03

#AssemblyPolls2022 #Election2022 #ExitPolls #UttarakhandElections2022 #UttarakhandElections",LokPoll
54,2022-03-07 13:02:00+00:00,1500819051316011014,"India: The ban on the release of exit polls has now ended. Exit polls for regional elections in Uttar Pradesh, Uttarakhand, Goa, Punjab and Manipur will be out shortly. 

#AssemblyElections2022
#AssemblyPolls2022

https://t.co/nLvqaUdGdt",AsiaElects
55,2022-03-07 12:58:47+00:00,1500818244252598275,"Voter Turnout #UttarPradeshElections2022 7th Phase

#AssemblyElections2022 #AssemblyPolls2022 #UttarPradeshElections #GoVote #JagrukVoter #Election2022 https://t.co/hRutJY6ATf",LokPoll
56,2022-03-07 08:17:18+00:00,1500747403192070146,"Voter Turnout #UttarPradeshElections2022 7th Phase

#AssemblyElections2022 #AssemblyPolls2022 #UttarPradeshElections #GoVote #JagrukVoter #Election2022 https://t.co/Zan6ywirFE",LokPoll
57,2022-03-07 02:37:01+00:00,1500661771723751426,"Assembly Elections 2022: Final Phase of Voting begins in Uttar Pradesh.

#AssemblyElections2022 #AssemblyPolls2022 #UttarPradeshElections #UttarPradeshElections2022 #UttarPradesh #JagrukVoter #GoVote #Election2022  #7thPhase",LokPoll
58,2022-03-05 16:05:43+00:00,1500140508361887745,Centre's rescue operations in Ukraine will reflect in polls: Shah #Ukraine-Russiawar #AssemblyPolls2022 #AmitShah https://t.co/3kIRVKxENC,madhyamam_eng
