,Datetime,Tweet Id,Text,Username
30,2022-03-01 14:30:00+00:00,1498666871754735623,"चुनाव प्रचार थमने के बाद पूर्वांचल के क्षेत्र का चुनावी गणित किस तरफ करवट ले रहा है, जानने के लिए देखिए Koo Studio के चुनावी हलचल का यह एपिसोड।

@pratyush_ranjan  #KooStudio #VidhanSabhaElectionsAnalysis #KooStudioOnJagran #StateElections2022

https://t.co/5GNFMTrsEZ",JagranNews
31,2022-03-01 10:01:14+00:00,1498599234517766145,"मतदान से पहले कैसा है पूर्वांचल का चुनावी गणित, कौन सी सीट पर है सबकी नजर

UP चुनाव के सटीक विश्लेषण के लिए आज शाम 6 बजे जुड़ें Koo Studio पर Live.
  
@pratyush_ranjan #SmritiRastogi  #KooStudio #KooStudioOnJagran #VidhanSabhaElectionsAnalysis #StateElections2022 https://t.co/PMuKS0qk9X",JagranNews
32,2022-02-28 18:00:34+00:00,1498357474562240515,"इस चुनावी घमासान में राजनीति किस तरफ करवट ले रही है, इसका खास विश्लेषण लेकर आया है Koo Studio का खास प्रोग्राम चुनावी हलचल। 

#KooStudio #VidhanSabhaElectionsAnalysis #KooStudioOnJagran #StateElections2022
https://t.co/EbLcUTel9p",JagranNews
33,2022-02-28 14:07:52+00:00,1498298912574427138,"Update-
Ballia added to the list ✅
#StateElections2022 https://t.co/1zonnzJBHQ https://t.co/9fKBkgLbRJ",dr_ajit777
34,2022-02-28 09:43:46+00:00,1498232448806637568,"कौन जनता की उम्मीदों पर खरा उतरेगा, किसकी दावेदारी है मजबूत,  UP चुनाव की सभी हलचलों के लिए आज शाम 6 बजे से जुड़ें @pratyush_ranjan और Smriti Rastogi  के साथ Koo Studio पर Live

#KooStudio  #KooStudioOnJagran #StateElections2022 https://t.co/uY7q2EHiZl",amit1983shukla
35,2022-02-28 09:33:48+00:00,1498229942420914176,"कौन जनता की उम्मीदों पर खरा उतरेगा, किसकी दावेदारी है मजबूत,  UP चुनाव की सभी हलचलों के लिए आज शाम 6 बजे से जुड़ें @pratyush_ranjan और Smriti Rastogi  के साथ Koo Studio पर Live

#KooStudio #VidhanSabhaElectionsAnalysis #KooStudioOnJagran #StateElections2022 https://t.co/EIc7vDzVA0",JagranNews
36,2022-02-25 17:44:01+00:00,1497266146126753795,"क्या तेल (Petrol , Diesel) के दामों पर भी आजकल EC की चुनावी आचार संहिता (Model code of conduct) अघोषित अवस्था में लागू है 🤔🤔
#StateElections2022
#Model_Code_Of_Conduct
#आचार_संहिता 
#PetrolDieselPriceHike",grg1202
37,2022-02-22 11:33:50+00:00,1496085820226543621,"When Brent crude oil closing on $100 per barrel but you can’t raise petrol-diesel prices till March 7th.. 

Modi ji: 

 #UkraineRussiaCrisis #UPElection2022 #ManipurElections2022 #StateElections2022 https://t.co/CgYiblpjiA",AlokSShinde
38,2022-02-21 08:19:09+00:00,1495674441216397317,"Addressing the rally, the Congress General Secretary also hit out at the ruling party in UP, accusing it of inciting religious sentiments to divert people’s attention from issues such as unemployment and those related to farmers.

#congressvsbjp #stateelections2022 #uttarpradesh",LogicalIndians
39,2022-02-20 15:00:04+00:00,1495412945798705157,"Covid-19 cases decline, EC restores star campaigners' limit in Assembly polls https://t.co/FDRUE0EtIm 
#StateElections2022 #ECI #StateElection2022 #publiclokpal #plnews",public_lokpal
